java_path,rust_path,kind,java_type,rust_type,scenario_count,implementation_status,test_status,wire_fixture
core/src/test/java/org/fuin/ddd4j/coretest/VendorId.java,crates/core/tests/java_parity/coretest/vendor_id.rs,test,VendorId,VendorId,0,implemented,tested,
esc/src/main/java/org/fuin/ddd4j/esc/AggregateStreamId.java,crates/esc/src/aggregate_stream_id.rs,production,AggregateStreamId,AggregateStreamId,0,implemented,not_applicable,
esc/src/main/java/org/fuin/ddd4j/esc/EventStoreRepository.java,crates/esc/src/event_store_repository.rs,production,EventStoreRepository,EventStoreRepository,0,implemented,not_applicable,
esc/src/main/java/org/fuin/ddd4j/esc/package-info.java,crates/esc/src/package_info.rs,production,,,0,implemented,not_applicable,
esc/src/test/java/org/fuin/ddd4j/esc/AggregateStreamIdTest.java,crates/esc/tests/java_parity/esc/aggregate_stream_id_test.rs,test,AggregateStreamIdTest,,2,implemented,tested,
esc/src/test/java/org/fuin/ddd4j/esc/ArchitectureTest.java,crates/esc/tests/java_parity/esc/architecture_test.rs,test,ArchitectureTest,,0,implemented,tested,
esc/src/test/java/org/fuin/ddd4j/esc/BaseTest.java,crates/esc/tests/java_parity/esc/base_test.rs,test,BaseTest,StoreMode|MemoryEventStore|VendorAggregate,0,implemented,tested,
esc/src/test/java/org/fuin/ddd4j/esc/EventStoreRespositoryTest.java,crates/esc/tests/java_parity/esc/event_store_respository_test.rs,test,EventStoreRespositoryTest,,4,implemented,tested,
esc/src/test/java/org/fuin/ddd4j/esc/VendorRepository.java,crates/esc/tests/java_parity/esc/vendor_repository.rs,test,VendorRepository,VendorRepository,0,implemented,tested,
jackson/src/main/java/org/fuin/ddd4j/jackson/AbstractAggregateExceptionData.java,crates/serde/src/json/jackson/abstract_aggregate_exception_data.rs,production,AbstractAggregateExceptionData,AbstractAggregateExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AbstractAggregateExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AbstractDomainEvent.java,crates/serde/src/json/jackson/abstract_domain_event.rs,production,AbstractDomainEvent|Builder,AbstractDomainEvent,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AbstractDomainEvent.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AbstractEvent.java,crates/serde/src/json/jackson/abstract_event.rs,production,AbstractEvent|Builder,AbstractEvent,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AbstractEvent.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AbstractVersionedAggregateExceptionData.java,crates/serde/src/json/jackson/abstract_versioned_aggregate_exception_data.rs,production,AbstractVersionedAggregateExceptionData,AbstractVersionedAggregateExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AbstractVersionedAggregateExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateAlreadyExistsExceptionData.java,crates/serde/src/json/jackson/aggregate_already_exists_exception_data.rs,production,AggregateAlreadyExistsExceptionData,AggregateAlreadyExistsExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateAlreadyExistsExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateDeletedExceptionData.java,crates/serde/src/json/jackson/aggregate_deleted_exception_data.rs,production,AggregateDeletedExceptionData,AggregateDeletedExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateDeletedExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateNotFoundExceptionData.java,crates/serde/src/json/jackson/aggregate_not_found_exception_data.rs,production,AggregateNotFoundExceptionData,AggregateNotFoundExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateNotFoundExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateVersionConflictExceptionData.java,crates/serde/src/json/jackson/aggregate_version_conflict_exception_data.rs,production,AggregateVersionConflictExceptionData,AggregateVersionConflictExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateVersionConflictExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateVersionJacksonDeserializer.java,crates/serde/src/json/jackson/aggregate_version_jackson_deserializer.rs,production,AggregateVersionJacksonDeserializer,AggregateVersionJacksonDeserializer,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateVersionJacksonDeserializer.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateVersionJacksonSerializer.java,crates/serde/src/json/jackson/aggregate_version_jackson_serializer.rs,production,AggregateVersionJacksonSerializer,AggregateVersionJacksonSerializer,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateVersionJacksonSerializer.java
jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateVersionNotFoundExceptionData.java,crates/serde/src/json/jackson/aggregate_version_not_found_exception_data.rs,production,AggregateVersionNotFoundExceptionData,AggregateVersionNotFoundExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/AggregateVersionNotFoundExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/Ddd4JacksonModule.java,crates/serde/src/json/jackson/ddd4jackson_module.rs,production,Ddd4JacksonModule,Ddd4JacksonModule,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/Ddd4JacksonModule.java
jackson/src/main/java/org/fuin/ddd4j/jackson/DecryptionFailedExceptionData.java,crates/serde/src/json/jackson/decryption_failed_exception_data.rs,production,DecryptionFailedExceptionData,DecryptionFailedExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/DecryptionFailedExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/DuplicateEncryptionKeyIdExceptionData.java,crates/serde/src/json/jackson/duplicate_encryption_key_id_exception_data.rs,production,DuplicateEncryptionKeyIdExceptionData,DuplicateEncryptionKeyIdExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/DuplicateEncryptionKeyIdExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/DuplicateEntityExceptionData.java,crates/serde/src/json/jackson/duplicate_entity_exception_data.rs,production,DuplicateEntityExceptionData,DuplicateEntityExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/DuplicateEntityExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/EncryptedDataJackson.java,crates/serde/src/json/jackson/encrypted_data_jackson.rs,production,EncryptedDataJackson,EncryptedDataJackson,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/EncryptedDataJackson.java
jackson/src/main/java/org/fuin/ddd4j/jackson/EncryptionKeyIdUnknownExceptionData.java,crates/serde/src/json/jackson/encryption_key_id_unknown_exception_data.rs,production,EncryptionKeyIdUnknownExceptionData,EncryptionKeyIdUnknownExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/EncryptionKeyIdUnknownExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/EncryptionKeyVersionUnknownExceptionData.java,crates/serde/src/json/jackson/encryption_key_version_unknown_exception_data.rs,production,EncryptionKeyVersionUnknownExceptionData,EncryptionKeyVersionUnknownExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/EncryptionKeyVersionUnknownExceptionData.java
jackson/src/main/java/org/fuin/ddd4j/jackson/EntityIdJacksonDeserializer.java,crates/serde/src/json/jackson/entity_id_jackson_deserializer.rs,production,EntityIdJacksonDeserializer,EntityIdJacksonDeserializer,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/EntityIdJacksonDeserializer.java
jackson/src/main/java/org/fuin/ddd4j/jackson/EntityIdJacksonSerializer.java,crates/serde/src/json/jackson/entity_id_jackson_serializer.rs,production,EntityIdJacksonSerializer,EntityIdJacksonSerializer,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/EntityIdJacksonSerializer.java
jackson/src/main/java/org/fuin/ddd4j/jackson/EntityIdPathJacksonDeserializer.java,crates/serde/src/json/jackson/entity_id_path_jackson_deserializer.rs,production,EntityIdPathJacksonDeserializer,EntityIdPathJacksonDeserializer,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/EntityIdPathJacksonDeserializer.java
jackson/src/main/java/org/fuin/ddd4j/jackson/EntityNotFoundExceptionData.java,crates/serde/src/json/jackson/entity_not_found_exception_data.rs,production,EntityNotFoundExceptionData,EntityNotFoundExceptionData,0,implemented,not_applicable,jackson/src/main/java/org/fuin/ddd4j/jackson/EntityNotFoundExceptionData.java
jackson/src/test/java/org/fuin/ddd4j/jackson/AbstractDomainEventTest.java,crates/serde/tests/java_parity/jackson/jackson/abstract_domain_event_test.rs,test,AbstractDomainEventTest|MyEvent1|Builder|MyEvent2,,6,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/AbstractDomainEventTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/AbstractEventTest.java,crates/serde/tests/java_parity/jackson/jackson/abstract_event_test.rs,test,AbstractEventTest|MyEvent1|Builder|MyEvent2,,6,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/AbstractEventTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateAlreadyExistsExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/aggregate_already_exists_exception_data_test.rs,test,AggregateAlreadyExistsExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateAlreadyExistsExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateDeletedExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/aggregate_deleted_exception_data_test.rs,test,AggregateDeletedExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateDeletedExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateNotFoundExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/aggregate_not_found_exception_data_test.rs,test,AggregateNotFoundExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateNotFoundExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateVersionConflictExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/aggregate_version_conflict_exception_data_test.rs,test,AggregateVersionConflictExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateVersionConflictExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateVersionJacksonDeserializerTest.java,crates/serde/tests/java_parity/jackson/jackson/aggregate_version_jackson_deserializer_test.rs,test,AggregateVersionJacksonDeserializerTest,,1,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateVersionJacksonDeserializerTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateVersionJacksonSerializerTest.java,crates/serde/tests/java_parity/jackson/jackson/aggregate_version_jackson_serializer_test.rs,test,AggregateVersionJacksonSerializerTest,,1,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateVersionJacksonSerializerTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateVersionNotFoundExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/aggregate_version_not_found_exception_data_test.rs,test,AggregateVersionNotFoundExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/AggregateVersionNotFoundExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/ArchitectureTest.java,crates/serde/tests/java_parity/jackson/jackson/architecture_test.rs,test,ArchitectureTest,,2,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/ArchitectureTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/BaseTest.java,crates/serde/tests/java_parity/jackson/jackson/base_test.rs,test,BaseTest,BaseTest,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/BaseTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/DecryptionFailedExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/decryption_failed_exception_data_test.rs,test,DecryptionFailedExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/DecryptionFailedExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/DuplicateEncryptionKeyIdExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/duplicate_encryption_key_id_exception_data_test.rs,test,DuplicateEncryptionKeyIdExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/DuplicateEncryptionKeyIdExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/DuplicateEntityExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/duplicate_entity_exception_data_test.rs,test,DuplicateEntityExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/DuplicateEntityExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EncryptedDataJacksonTest.java,crates/serde/tests/java_parity/jackson/jackson/encrypted_data_jackson_test.rs,test,EncryptedDataJacksonTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EncryptedDataJacksonTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EncryptionKeyIdUnknownExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/encryption_key_id_unknown_exception_data_test.rs,test,EncryptionKeyIdUnknownExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EncryptionKeyIdUnknownExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EncryptionKeyVersionUnknownExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/encryption_key_version_unknown_exception_data_test.rs,test,EncryptionKeyVersionUnknownExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EncryptionKeyVersionUnknownExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EntityIdJacksonDeserializerTest.java,crates/serde/tests/java_parity/jackson/jackson/entity_id_jackson_deserializer_test.rs,test,EntityIdJacksonDeserializerTest,,1,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EntityIdJacksonDeserializerTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EntityIdJacksonSerializerTest.java,crates/serde/tests/java_parity/jackson/jackson/entity_id_jackson_serializer_test.rs,test,EntityIdJacksonSerializerTest,,1,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EntityIdJacksonSerializerTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EntityIdPathJacksonDeserializerTest.java,crates/serde/tests/java_parity/jackson/jackson/entity_id_path_jackson_deserializer_test.rs,test,EntityIdPathJacksonDeserializerTest,,1,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EntityIdPathJacksonDeserializerTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EntityIdPathJacksonSerializerTest.java,crates/serde/tests/java_parity/jackson/jackson/entity_id_path_jackson_serializer_test.rs,test,EntityIdPathJacksonSerializerTest,,1,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EntityIdPathJacksonSerializerTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EntityNotFoundExceptionDataTest.java,crates/serde/tests/java_parity/jackson/jackson/entity_not_found_exception_data_test.rs,test,EntityNotFoundExceptionDataTest,,4,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EntityNotFoundExceptionDataTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EventIdJacksonDeserializerTest.java,crates/serde/tests/java_parity/jackson/jackson/event_id_jackson_deserializer_test.rs,test,EventIdJacksonDeserializerTest,,1,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EventIdJacksonDeserializerTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/EventIdJacksonSerializerTest.java,crates/serde/tests/java_parity/jackson/jackson/event_id_jackson_serializer_test.rs,test,EventIdJacksonSerializerTest,,1,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/EventIdJacksonSerializerTest.java
jackson/src/test/java/org/fuin/ddd4j/jackson/TestUtils.java,crates/serde/tests/java_parity/jackson/jackson/test_utils.rs,test,TestUtils,TestUtils,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jackson/TestUtils.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/ACreatedEvent.java,crates/serde/tests/java_parity/jackson/jacksontest/a_created_event.rs,test,ACreatedEvent,ACreatedEvent,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/ACreatedEvent.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/AId.java,crates/serde/tests/java_parity/jackson/jacksontest/a_id.rs,test,AId,AId,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/AId.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/ARoot.java,crates/serde/tests/java_parity/jackson/jacksontest/a_root.rs,test,ARoot,ARoot,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/ARoot.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/BAddedEvent.java,crates/serde/tests/java_parity/jackson/jacksontest/b_added_event.rs,test,BAddedEvent,BAddedEvent,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/BAddedEvent.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/BEntity.java,crates/serde/tests/java_parity/jackson/jacksontest/b_entity.rs,test,BEntity,BEntity,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/BEntity.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/BId.java,crates/serde/tests/java_parity/jackson/jacksontest/b_id.rs,test,BId,BId,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/BId.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/BaseRoot.java,crates/serde/tests/java_parity/jackson/jacksontest/base_root.rs,test,BaseRoot,BaseRoot,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/BaseRoot.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/CAddedEvent.java,crates/serde/tests/java_parity/jackson/jacksontest/c_added_event.rs,test,CAddedEvent,CAddedEvent,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/CAddedEvent.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/CEntity.java,crates/serde/tests/java_parity/jackson/jacksontest/c_entity.rs,test,CEntity,CEntity,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/CEntity.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/CEvent.java,crates/serde/tests/java_parity/jackson/jacksontest/c_event.rs,test,CEvent,CEvent,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/CEvent.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/CId.java,crates/serde/tests/java_parity/jackson/jacksontest/c_id.rs,test,CId,CId,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/CId.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/DEvent.java,crates/serde/tests/java_parity/jackson/jacksontest/d_event.rs,test,DEvent,DEvent,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/DEvent.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/DuplicateVendorKeyException.java,crates/serde/tests/java_parity/jackson/jacksontest/duplicate_vendor_key_exception.rs,test,DuplicateVendorKeyException,DuplicateVendorKeyException,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/DuplicateVendorKeyException.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/ImplRootId.java,crates/serde/tests/java_parity/jackson/jacksontest/impl_root_id.rs,test,ImplRootId,ImplRootId,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/ImplRootId.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/JacksonTestEntityIdFactory.java,crates/serde/tests/java_parity/jackson/jacksontest/jackson_test_entity_id_factory.rs,test,JacksonTestEntityIdFactory,JacksonTestEntityIdFactory,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/JacksonTestEntityIdFactory.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/Person.java,crates/serde/tests/java_parity/jackson/jacksontest/person.rs,test,Person,Person,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/Person.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonCreatedEvent.java,crates/serde/tests/java_parity/jackson/jacksontest/person_created_event.rs,test,PersonCreatedEvent,PersonCreatedEvent,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonCreatedEvent.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonId.java,crates/serde/tests/java_parity/jackson/jacksontest/person_id.rs,test,PersonId,PersonId,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonId.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonName.java,crates/serde/tests/java_parity/jackson/jacksontest/person_name.rs,test,PersonName,PersonName,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonName.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonNameChangedEvent.java,crates/serde/tests/java_parity/jackson/jacksontest/person_name_changed_event.rs,test,PersonNameChangedEvent,PersonNameChangedEvent,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonNameChangedEvent.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonNotFoundException.java,crates/serde/tests/java_parity/jackson/jacksontest/person_not_found_exception.rs,test,PersonNotFoundException,PersonNotFoundException,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/PersonNotFoundException.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/TestJacksonAdapterModule.java,crates/serde/tests/java_parity/jackson/jacksontest/test_jackson_adapter_module.rs,test,TestJacksonAdapterModule,TestJacksonAdapterModule,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/TestJacksonAdapterModule.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/Vendor.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor.rs,test,Vendor|ConstructorService,Vendor,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/Vendor.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorCreatedEvent.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_created_event.rs,test,VendorCreatedEvent,VendorCreatedEvent,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorCreatedEvent.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorEventId.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_event_id.rs,test,VendorEventId,VendorEventId,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorEventId.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorExampleTest.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_example_test.rs,test,VendorExampleTest,,3,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorExampleTest.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorId.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_id.rs,test,VendorId,VendorId,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorId.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorKey.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_key.rs,test,VendorKey,VendorKey,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorKey.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorKeyStr.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_key_str.rs,test,VendorKeyStr,VendorKeyStr,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorKeyStr.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorKeyStrValidator.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_key_str_validator.rs,test,VendorKeyStrValidator,VendorKeyStrValidator,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorKeyStrValidator.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorName.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_name.rs,test,VendorName,VendorName,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorName.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorNameStr.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_name_str.rs,test,VendorNameStr,VendorNameStr,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorNameStr.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorNameStrValidator.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_name_str_validator.rs,test,VendorNameStrValidator,VendorNameStrValidator,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorNameStrValidator.java
jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorRef.java,crates/serde/tests/java_parity/jackson/jacksontest/vendor_ref.rs,test,VendorRef,VendorRef,0,implemented,tested,jackson/src/test/java/org/fuin/ddd4j/jacksontest/VendorRef.java
jacoco/src/main/java/org/fuin/ddd4j/jacoco/Dummy.java,crates/test/support/src/coverage_marker.rs,production,Dummy,CoverageMarker,0,implemented,not_applicable,
jaxb/src/main/java/org/fuin/ddd4j/jaxb/AbstractAggregateExceptionData.java,crates/serde/src/xml/jaxb/abstract_aggregate_exception_data.rs,production,AbstractAggregateExceptionData,AbstractAggregateExceptionData,0,implemented,not_applicable,jaxb/src/main/java/org/fuin/ddd4j/jaxb/AbstractAggregateExceptionData.java
jaxb/src/main/java/org/fuin/ddd4j/jaxb/AbstractDomainEvent.java,crates/serde/src/xml/jaxb/abstract_domain_event.rs,production,AbstractDomainEvent|Builder,AbstractDomainEvent,0,implemented,not_applicable,jaxb/src/main/java/org/fuin/ddd4j/jaxb/AbstractDomainEvent.java
jaxb/src/main/java/org/fuin/ddd4j/jaxb/AbstractEvent.java,crates/serde/src/xml/jaxb/abstract_event.rs,production,AbstractEvent|Builder,AbstractEvent,0,implemented,not_applicable,jaxb/src/main/java/org/fuin/ddd4j/jaxb/AbstractEvent.java
jaxb/src/main/java/org/fuin/ddd4j/jaxb/AbstractVersionedAggregateExceptionData.java,crates/serde/src/xml/jaxb/abstract_versioned_aggregate_exception_data.rs,production,AbstractVersionedAggregateExceptionData,AbstractVersionedAggregateExceptionData,0,implemented,not_applicable,jaxb/src/main/java/org/fuin/ddd4j/jaxb/AbstractVersionedAggregateExceptionData.java
jaxb/src/main/java/org/fuin/ddd4j/jaxb/AggregateAlreadyExistsExceptionData.java,crates/serde/src/xml/jaxb/aggregate_already_exists_exception_data.rs,production,AggregateAlreadyExistsExceptionData,AggregateAlreadyExistsExceptionData,0,implemented,not_applicable,jaxb/src/main/java/org/fuin/ddd4j/jaxb/AggregateAlreadyExistsExceptionData.java
jaxb/src/main/java/org/fuin/ddd4j/jaxb/AggregateDeletedExceptionData.java,crates/serde/src/xml/jaxb/aggregate_deleted_exception_data.rs,production,AggregateDeletedExceptionData,AggregateDeletedExceptionData,0,implemented,not_applicable,jaxb/src/main/java/org/fuin/ddd4j/jaxb/AggregateDeletedExceptionData.java
